type;price;bedroomCount;sqmeter2;district
APARTMENT;205000;2;70.0;Brussels
APARTMENT;210000;2;95.0;Brussels
APARTMENT;210000;1;65.0;Brussels
APARTMENT;225000;1;;Brussels
APARTMENT;235000;2;78.0;Brussels
APARTMENT;236000;3;96.0;Brussels
APARTMENT;250000;1;65.0;Brussels
APARTMENT;295000;3;;Brussels
APARTMENT;320000;2;66.0;Brussels
APARTMENT;325000;2;100.0;Brussels
APARTMENT;340000;1;71.0;Brussels
APARTMENT;345000;2;120.0;Brussels
APARTMENT;350000;3;90.0;Brussels
APARTMENT;350000;3;158.0;Brussels
APARTMENT;354000;3;123.0;Brussels
APARTMENT;385000;3;126.0;Brussels
APARTMENT;385000;3;126.0;Brussels
APARTMENT;385000;3;126.0;Brussels
APARTMENT;430000;2;150.0;Brussels
APARTMENT;435000;3;109.0;Brussels
APARTMENT;459000;3;133.0;Brussels
APARTMENT;515000;4;179.0;Brussels
APARTMENT;595000;2;141.0;Brussels
APARTMENT;780000;3;138.0;Brussels
APARTMENT;795000;3;200.0;Brussels
APARTMENT;865000;2;200.0;Brussels
APARTMENT;990000;3;247.0;Brussels
APARTMENT;1190000;3;292.0;Brussels
APARTMENT;1195000;2;221.0;Brussels
APARTMENT;1195000;3;265.0;Brussels
APARTMENT;1200000;3;190.0;Brussels
APARTMENT;1299000;4;260.0;Brussels
APARTMENT;1550000;3;261.0;Brussels
APARTMENT;1590000;4;320.0;Brussels
APARTMENT;1650000;5;550.0;Brussels
APARTMENT;2380000;4;339.0;Brussels
APARTMENT;3950000;4;700.0;Brussels
APARTMENT;3950000;4;700.0;Brussels
APARTMENT;120000;1;18.0;Brussels
APARTMENT;525000;3;190.0;Brussels
APARTMENT;695000;2;115.0;Brussels
APARTMENT;795000;3;218.0;Brussels
HOUSE;360000;6;235.0;Brussels
HOUSE;360000;6;235.0;Brussels
HOUSE;399000;4;360.0;Brussels
HOUSE;425000;3;180.0;Brussels
HOUSE;450000;6;383.0;Brussels
HOUSE;500000;5;;Brussels
HOUSE;519000;4;215.0;Brussels
HOUSE;525000;6;318.0;Brussels
HOUSE;590000;5;266.0;Brussels
HOUSE;595000;0;150.0;Brussels
HOUSE;649000;5;220.0;Brussels
HOUSE;735000;5;299.0;Brussels
HOUSE;975000;6;408.0;Brussels
HOUSE;990000;3;150.0;Brussels
HOUSE;999000;4;405.0;Brussels
HOUSE;999500;5;350.0;Brussels
HOUSE;1200000;7;488.0;Brussels
HOUSE;1695000;7;432.0;Brussels
HOUSE;1850000;4;350.0;Brussels
HOUSE;2750000;6;570.0;Brussels
HOUSE;2880000;5;398.0;Brussels
HOUSE;3995000;5;600.0;Brussels
HOUSE;5500000;6;812.0;Brussels
HOUSE;325000;3;135.0;Brussels
APARTMENT;826500;3;173.0;Brussels
APARTMENT;930000;3;172.0;Brussels
APARTMENT;930000;3;172.0;Brussels
APARTMENT;1795000;4;238.0;Brussels
APARTMENT;3324000;3;308.0;Brussels
APARTMENT;225000;1;62.0;Brussels
APARTMENT;230000;0;55.0;Brussels
APARTMENT;375000;2;94.0;Brussels
HOUSE;950000;2;205.0;Brussels
HOUSE;775000;6;360.0;Brussels
HOUSE;2200000;5;424.0;Brussels
APARTMENT;155000;0;28.0;Brussels
APARTMENT;159000;0;31.0;Brussels
APARTMENT;159000;0;31.0;Brussels
APARTMENT;169000;0;32.0;Brussels
APARTMENT;195000;1;65.0;Brussels
APARTMENT;235000;2;;Brussels
APARTMENT;235000;2;;Brussels
APARTMENT;335000;2;85.0;Brussels
APARTMENT;245000;2;70.0;Brussels
APARTMENT;245000;1;70.0;Brussels
APARTMENT;595000;2;160.0;Brussels
APARTMENT;2150000;3;250.0;Brussels
HOUSE;499000;2;240.0;Brussels
APARTMENT;595000;2;130.0;Brussels
APARTMENT;230000;1;;Brussels
APARTMENT;50000;2;110.0;Brussels
APARTMENT;118000;1;52.0;Brussels
APARTMENT;118000;1;52.0;Brussels
APARTMENT;145000;1;35.0;Brussels
APARTMENT;159000;1;51.0;Brussels
APARTMENT;180000;1;72.0;Brussels
APARTMENT;195000;2;95.0;Brussels
APARTMENT;229000;3;85.0;Brussels
APARTMENT;229000;1;65.0;Brussels
APARTMENT;230000;1;77.0;Brussels
APARTMENT;250000;3;80.0;Brussels
APARTMENT;277500;2;89.0;Brussels
APARTMENT;285000;2;85.0;Brussels
APARTMENT;290000;1;46.0;Brussels
APARTMENT;295000;2;138.0;Brussels
APARTMENT;299000;2;110.0;Brussels
APARTMENT;310000;2;70.0;Brussels
APARTMENT;375000;2;90.0;Brussels
APARTMENT;385000;2;115.0;Brussels
APARTMENT;385000;2;115.0;Brussels
APARTMENT;385000;2;115.0;Brussels
APARTMENT;395000;2;169.0;Brussels
APARTMENT;395000;2;90.0;Brussels
APARTMENT;400000;2;90.0;Brussels
APARTMENT;585000;2;135.0;Brussels
APARTMENT;790000;2;177.0;Brussels
APARTMENT;875000;2;171.0;Brussels
APARTMENT;950000;3;203.0;Brussels
APARTMENT;995000;4;379.0;Brussels
APARTMENT;1045000;4;226.0;Brussels
APARTMENT;1150000;3;201.0;Brussels
APARTMENT;1275000;4;225.0;Brussels
APARTMENT;1350000;4;300.0;Brussels
APARTMENT;1519000;3;217.0;Brussels
APARTMENT;1800000;2;360.0;Brussels
APARTMENT;1800000;2;375.0;Brussels
APARTMENT;2380000;4;339.0;Brussels
APARTMENT;2850000;3;315.0;Brussels
HOUSE;850000;5;;Brussels
APARTMENT;159000;1;41.0;Brussels
HOUSE;225000;4;215.0;Brussels
HOUSE;360000;3;140.0;Brussels
HOUSE;445000;4;162.0;Brussels
HOUSE;495000;4;183.0;Brussels
HOUSE;495000;4;160.0;Brussels
HOUSE;499000;4;200.0;Brussels
HOUSE;520000;3;103.0;Brussels
HOUSE;570000;4;178.0;Brussels
HOUSE;620000;4;225.0;Brussels
HOUSE;680000;4;304.0;Brussels
HOUSE;699000;3;230.0;Brussels
HOUSE;700000;3;180.0;Brussels
HOUSE;725000;3;188.0;Brussels
HOUSE;1790000;8;450.0;Brussels
HOUSE;1795000;3;390.0;Brussels
HOUSE;2100000;5;650.0;Brussels
HOUSE;2300000;6;350.0;Brussels
HOUSE;2300000;6;660.0;Brussels
HOUSE;2800000;10;1000.0;Brussels
HOUSE;3350000;4;400.0;Brussels
HOUSE;3500000;6;660.0;Brussels
HOUSE;3950000;5;530.0;Brussels
APARTMENT;495000;2;;Brussels
APARTMENT;189000;1;64.0;Brussels
APARTMENT;249000;2;97.0;Brussels
APARTMENT;300000;2;110.0;Brussels
APARTMENT;1150000;2;150.0;Brussels
APARTMENT;447000;2;102.0;Brussels
APARTMENT;460000;2;146.0;Brussels
APARTMENT;600000;3;117.0;Brussels
APARTMENT;1950000;3;211.0;Brussels
APARTMENT;1990000;2;159.0;Brussels
APARTMENT;169000;0;35.0;Brussels
HOUSE;2975000;6;520.0;Brussels
HOUSE;6460000;12;950.0;Brussels
APARTMENT;169000;1;;Brussels
APARTMENT;350000;2;66.0;Brussels
APARTMENT;439000;2;115.0;Brussels
HOUSE;375000;2;110.0;Brussels
APARTMENT;205000;2;85.0;Brussels
APARTMENT;485000;1;110.0;Brussels
HOUSE;1700000;0;628.0;Brussels
APARTMENT;195000;1;70.0;Brussels
APARTMENT;199000;1;70.0;Brussels
APARTMENT;199000;1;70.0;Brussels
APARTMENT;199000;1;70.0;Brussels
APARTMENT;215000;1;70.0;Brussels
HOUSE;665000;6;261.0;Brussels
APARTMENT;135000;1;39.0;Brussels
APARTMENT;167500;1;24.0;Brussels
APARTMENT;174000;0;30.0;Brussels
APARTMENT;175000;0;43.0;Brussels
APARTMENT;189000;1;61.0;Brussels
APARTMENT;192000;0;31.0;Brussels
APARTMENT;195000;0;30.0;Brussels
APARTMENT;198000;2;90.0;Brussels
APARTMENT;220000;2;111.0;Brussels
APARTMENT;220000;1;65.0;Brussels
APARTMENT;280000;2;140.0;Brussels
APARTMENT;280000;2;140.0;Brussels
APARTMENT;299000;3;;Brussels
APARTMENT;300000;3;116.0;Brussels
HOUSE;339000;3;153.0;Brussels
APARTMENT;350000;1;;Brussels
APARTMENT;395000;2;100.0;Brussels
APARTMENT;515000;2;235.0;Brussels
APARTMENT;545000;2;;Brussels
APARTMENT;690000;3;180.0;Brussels
APARTMENT;695000;4;245.0;Brussels
APARTMENT;790000;3;194.0;Brussels
APARTMENT;995000;3;199.0;Brussels
APARTMENT;1080000;3;229.0;Brussels
APARTMENT;1199000;3;295.0;Brussels
APARTMENT;1250000;4;251.0;Brussels
APARTMENT;1537000;2;160.0;Brussels
APARTMENT;1537000;2;160.0;Brussels
APARTMENT;225000;2;70.0;Brussels
HOUSE;360000;3;147.0;Brussels
HOUSE;398000;3;156.0;Brussels
HOUSE;450000;4;165.0;Brussels
HOUSE;595000;6;206.0;Brussels
HOUSE;750000;4;;Brussels
HOUSE;845000;0;300.0;Brussels
HOUSE;899000;5;410.0;Brussels
HOUSE;1080000;4;;Brussels
HOUSE;1250000;5;475.0;Brussels
HOUSE;1275000;6;356.0;Brussels
HOUSE;1850000;6;350.0;Brussels
HOUSE;1890000;5;635.0;Brussels
HOUSE;2950000;4;550.0;Brussels
HOUSE;3495000;6;695.0;Brussels
HOUSE;3950000;6;650.0;Brussels
HOUSE;4500000;6;700.0;Brussels
APARTMENT;259000;1;63.0;Brussels
APARTMENT;395000;2;90.0;Brussels
APARTMENT;249000;1;75.0;Brussels
APARTMENT;1650000;2;230.0;Brussels
APARTMENT;1275000;4;285.0;Brussels
APARTMENT;3324000;3;308.0;Brussels
APARTMENT;3324000;3;308.0;Brussels
APARTMENT;269000;3;;Brussels
APARTMENT;450000;3;;Brussels
HOUSE;299000;0;;Brussels
APARTMENT;285000;3;130.0;Brussels
APARTMENT;252000;3;103.0;Brussels
APARTMENT;1190000;4;223.0;Brussels
APARTMENT;745000;4;228.0;Brussels
HOUSE;885000;5;225.0;Brussels
HOUSE;725000;5;220.0;Brussels
HOUSE;379000;3;160.0;Brussels
HOUSE;425000;2;140.0;Brussels
HOUSE;550000;3;189.0;Brussels
HOUSE;650000;3;255.0;Brussels
HOUSE;690000;5;290.0;Brussels
HOUSE;690000;5;290.0;Brussels
HOUSE;895000;9;300.0;Brussels
HOUSE;900000;5;260.0;Brussels
HOUSE;1050000;4;352.0;Brussels
HOUSE;1675000;5;360.0;Brussels
HOUSE;2300000;6;600.0;Brussels
HOUSE;2595000;5;500.0;Brussels
HOUSE;3000000;5;478.0;Brussels
HOUSE;3150000;7;600.0;Brussels
HOUSE;3950000;6;650.0;Brussels
HOUSE;5500000;6;812.0;Brussels
HOUSE;5500000;6;1173.0;Brussels
HOUSE;5950000;7;800.0;Brussels
HOUSE;5950000;5;1100.0;Brussels
HOUSE;6700000;10;1687.0;Brussels
APARTMENT;125000;0;30.0;Brussels
APARTMENT;140000;0;45.0;Brussels
APARTMENT;159000;1;36.0;Brussels
APARTMENT;169000;1;58.0;Brussels
APARTMENT;179000;1;58.0;Brussels
APARTMENT;185000;1;63.0;Brussels
APARTMENT;209000;1;38.0;Brussels
APARTMENT;226000;1;;Brussels
APARTMENT;249000;2;109.0;Brussels
APARTMENT;275000;2;75.0;Brussels
APARTMENT;285000;2;90.0;Brussels
APARTMENT;299000;2;87.0;Brussels
APARTMENT;320000;3;140.0;Brussels
APARTMENT;335000;3;100.0;Brussels
APARTMENT;410000;1;72.0;Brussels
APARTMENT;450000;2;100.0;Brussels
APARTMENT;475000;2;105.0;Brussels
APARTMENT;485000;2;128.0;Brussels
APARTMENT;499000;2;115.0;Brussels
APARTMENT;515000;2;105.0;Brussels
APARTMENT;559000;2;102.0;Brussels
APARTMENT;580000;1;85.0;Brussels
APARTMENT;595000;2;173.0;Brussels
APARTMENT;690000;4;202.0;Brussels
APARTMENT;700000;2;223.0;Brussels
APARTMENT;849000;2;138.0;Brussels
APARTMENT;995000;3;198.0;Brussels
APARTMENT;1150000;3;301.0;Brussels
APARTMENT;1150000;2;150.0;Brussels
APARTMENT;1350000;4;260.0;Brussels
APARTMENT;2250000;4;320.0;Brussels
APARTMENT;2990000;3;280.0;Brussels
APARTMENT;395000;2;150.0;Brussels
HOUSE;529000;4;188.0;Brussels
APARTMENT;930000;3;172.0;Brussels
HOUSE;950000;4;250.0;Brussels
APARTMENT;3324000;3;308.0;Brussels
APARTMENT;175000;0;36.0;Brussels
APARTMENT;525000;3;140.0;Brussels
HOUSE;815000;2;180.0;Brussels
APARTMENT;270000;1;69.0;Brussels
APARTMENT;329000;2;84.0;Brussels
APARTMENT;415000;3;109.0;Brussels
APARTMENT;265000;1;75.0;Brussels
HOUSE;550000;2;108.0;Brussels
APARTMENT;370000;2;85.0;Brussels
HOUSE;799000;3;227.0;Brussels
HOUSE;850000;5;232.0;Brussels
HOUSE;1199000;10;409.0;Brussels
HOUSE;520000;3;157.0;Brussels
HOUSE;600000;4;297.0;Brussels
HOUSE;665000;4;168.0;Brussels
HOUSE;875000;4;262.0;Brussels
HOUSE;875000;4;262.0;Brussels
HOUSE;1040000;4;228.0;Brussels
HOUSE;1095000;0;350.0;Brussels
HOUSE;1120000;8;564.0;Brussels
HOUSE;1150000;5;314.0;Brussels
HOUSE;1750000;6;350.0;Brussels
HOUSE;1890000;4;330.0;Brussels
HOUSE;1950000;5;400.0;Brussels
HOUSE;2200000;4;544.0;Brussels
HOUSE;2250000;7;476.0;Brussels
HOUSE;2490000;4;353.0;Brussels
HOUSE;2490000;4;353.0;Brussels
HOUSE;3950000;5;530.0;Brussels
HOUSE;3995000;5;600.0;Brussels
HOUSE;4600000;6;592.0;Brussels
HOUSE;4600000;6;600.0;Brussels
HOUSE;8000000;0;1950.0;Brussels
HOUSE;1900000;5;405.0;Brussels
APARTMENT;135000;0;39.0;Brussels
APARTMENT;139000;0;40.0;Brussels
APARTMENT;175000;1;65.0;Brussels
APARTMENT;190000;2;80.0;Brussels
APARTMENT;195000;2;65.0;Brussels
APARTMENT;199000;0;45.0;Brussels
APARTMENT;225000;1;50.0;Brussels
APARTMENT;255000;2;115.0;Brussels
APARTMENT;265000;1;65.0;Brussels
APARTMENT;315000;1;78.0;Brussels
APARTMENT;319000;2;80.0;Brussels
APARTMENT;320000;2;70.0;Brussels
APARTMENT;339000;3;90.0;Brussels
APARTMENT;350000;2;79.0;Brussels
APARTMENT;365000;2;115.0;Brussels
APARTMENT;375000;2;111.0;Brussels
APARTMENT;380000;1;61.0;Brussels
APARTMENT;385000;2;100.0;Brussels
APARTMENT;385000;2;93.0;Brussels
APARTMENT;398000;2;112.0;Brussels
APARTMENT;445000;2;145.0;Brussels
APARTMENT;490000;2;100.0;Brussels
APARTMENT;660000;3;190.0;Brussels
APARTMENT;695000;2;160.0;Brussels
APARTMENT;997000;4;285.0;Brussels
APARTMENT;1150000;3;220.0;Brussels
APARTMENT;1390000;4;284.0;Brussels
APARTMENT;2395000;3;376.0;Brussels
APARTMENT;1395000;4;287.0;Brussels
APARTMENT;259000;0;55.0;Brussels
APARTMENT;300000;0;38.0;Brussels
APARTMENT;645000;3;111.0;Brussels
APARTMENT;1445000;3;175.0;Brussels
APARTMENT;1839000;3;203.0;Brussels
HOUSE;449000;4;153.0;Brussels
APARTMENT;175000;0;35.0;Brussels
APARTMENT;220000;0;55.0;Brussels
HOUSE;1390000;3;234.0;Brussels
HOUSE;1800000;9;531.0;Brussels
APARTMENT;270000;2;95.0;Brussels
HOUSE;279000;3;195.0;Brussels
HOUSE;499000;4;138.0;Brussels
HOUSE;530000;4;145.0;Brussels
HOUSE;590000;5;225.0;Brussels
HOUSE;616000;0;;Brussels
HOUSE;620000;4;183.0;Brussels
HOUSE;625000;4;232.0;Brussels
HOUSE;685000;4;209.0;Brussels
HOUSE;775000;5;257.0;Brussels
HOUSE;785000;4;272.0;Brussels
HOUSE;975000;7;315.0;Brussels
HOUSE;999500;5;350.0;Brussels
HOUSE;1250000;5;291.0;Brussels
HOUSE;1270000;0;205.0;Brussels
HOUSE;1350000;5;300.0;Brussels
HOUSE;2250000;6;490.0;Brussels
HOUSE;2300000;3;600.0;Brussels
HOUSE;4950000;6;840.0;Brussels
APARTMENT;235000;2;106.0;Brussels
APARTMENT;235000;2;106.0;Brussels
APARTMENT;600000;4;197.0;Brussels
APARTMENT;185000;1;35.0;Brussels
APARTMENT;189000;1;74.0;Brussels
APARTMENT;190000;1;55.0;Brussels
APARTMENT;198000;2;;Brussels
APARTMENT;255000;2;85.0;Brussels
APARTMENT;270000;2;70.0;Brussels
APARTMENT;315000;2;120.0;Brussels
APARTMENT;340000;3;120.0;Brussels
APARTMENT;365000;1;80.0;Brussels
APARTMENT;399000;3;129.0;Brussels
APARTMENT;425000;2;99.0;Brussels
APARTMENT;495000;3;140.0;Brussels
APARTMENT;525000;3;135.0;Brussels
APARTMENT;595000;1;215.0;Brussels
APARTMENT;695000;2;127.0;Brussels
APARTMENT;795000;3;200.0;Brussels
APARTMENT;795000;0;400.0;Brussels
APARTMENT;1195000;2;221.0;Brussels
APARTMENT;1295000;3;284.0;Brussels
APARTMENT;1640000;5;380.0;Brussels
APARTMENT;179000;0;35.0;Brussels
APARTMENT;329000;1;70.0;Brussels
APARTMENT;375000;2;103.0;Brussels
APARTMENT;310000;2;90.0;Brussels
APARTMENT;394972;2;;Brussels
APARTMENT;499000;2;91.0;Brussels
APARTMENT;615000;2;85.0;Brussels
APARTMENT;810000;3;137.0;Brussels
APARTMENT;910000;3;158.0;Brussels
APARTMENT;915000;2;131.0;Brussels
APARTMENT;1537000;2;160.0;Brussels
APARTMENT;1590000;3;170.0;Brussels
APARTMENT;1650000;3;185.0;Brussels
APARTMENT;250000;2;95.0;Brussels
HOUSE;650000;5;203.0;Brussels
APARTMENT;137000;0;35.0;Brussels
HOUSE;550000;2;108.0;Brussels
APARTMENT;372921;2;94.0;Brussels
APARTMENT;599000;3;150.0;Brussels
HOUSE;725000;6;235.0;Brussels
APARTMENT;430000;4;125.0;Brussels
APARTMENT;450000;2;95.0;Brussels
APARTMENT;549000;3;119.0;Brussels
HOUSE;425000;5;190.0;Brussels
HOUSE;289000;2;133.0;Brussels
HOUSE;300000;4;168.0;Brussels
HOUSE;370000;3;130.0;Brussels
HOUSE;450000;5;229.0;Brussels
HOUSE;479000;5;250.0;Brussels
HOUSE;495000;5;190.0;Brussels
HOUSE;530000;4;192.0;Brussels
HOUSE;549000;3;140.0;Brussels
HOUSE;675000;4;330.0;Brussels
HOUSE;1180000;4;350.0;Brussels
HOUSE;1250000;5;400.0;Brussels
HOUSE;1390000;0;585.0;Brussels
HOUSE;1495000;5;326.0;Brussels
HOUSE;1950000;5;328.0;Brussels
HOUSE;2060000;6;453.0;Brussels
HOUSE;2350000;5;366.0;Brussels
HOUSE;3090000;6;840.0;Brussels
HOUSE;3300000;7;525.0;Brussels
HOUSE;3490000;7;866.0;Brussels
HOUSE;4600000;7;600.0;Brussels
APARTMENT;430000;1;103.0;Brussels
APARTMENT;265000;2;80.0;Brussels
APARTMENT;105000;0;32.0;Brussels
APARTMENT;115000;1;33.0;Brussels
APARTMENT;169000;0;51.0;Brussels
APARTMENT;180000;1;65.0;Brussels
APARTMENT;195000;1;55.0;Brussels
APARTMENT;198000;2;90.0;Brussels
APARTMENT;198000;2;90.0;Brussels
APARTMENT;198000;2;90.0;Brussels
APARTMENT;215000;1;70.0;Brussels
APARTMENT;245000;2;95.0;Brussels
APARTMENT;295000;2;100.0;Brussels
APARTMENT;295000;1;65.0;Brussels
APARTMENT;320000;3;140.0;Brussels
APARTMENT;340000;3;100.0;Brussels
APARTMENT;375000;2;96.0;Brussels
APARTMENT;375000;2;87.0;Brussels
APARTMENT;395000;2;94.0;Brussels
APARTMENT;395000;2;129.0;Brussels
APARTMENT;405000;2;78.0;Brussels
APARTMENT;535000;3;133.0;Brussels
APARTMENT;599000;4;213.0;Brussels
APARTMENT;620000;4;225.0;Brussels
APARTMENT;625000;3;175.0;Brussels
APARTMENT;645000;3;173.0;Brussels
APARTMENT;795000;3;150.0;Brussels
APARTMENT;895000;4;274.0;Brussels
APARTMENT;1350000;4;300.0;Brussels
APARTMENT;1390000;4;284.0;Brussels
APARTMENT;2380000;4;339.0;Brussels
HOUSE;530000;4;;Brussels
APARTMENT;170000;0;37.0;Brussels
APARTMENT;310000;3;101.0;Brussels
HOUSE;500000;4;223.0;Brussels
APARTMENT;540000;3;;Brussels
APARTMENT;590000;4;170.0;Brussels
APARTMENT;350995;1;;Brussels
APARTMENT;1295000;3;179.0;Brussels
APARTMENT;1495000;3;197.0;Brussels
APARTMENT;395000;2;120.0;Brussels
APARTMENT;415000;1;139.0;Brussels
HOUSE;850000;4;221.0;Brussels
HOUSE;1850000;1;493.0;Brussels
APARTMENT;365000;2;80.0;Brussels
HOUSE;450000;4;232.0;Brussels
HOUSE;525000;5;250.0;Brussels
HOUSE;549000;5;200.0;Brussels
HOUSE;565000;4;241.0;Brussels
HOUSE;695000;4;155.0;Brussels
HOUSE;715000;0;220.0;Brussels
HOUSE;765000;3;;Brussels
HOUSE;799000;5;220.0;Brussels
HOUSE;895000;5;300.0;Brussels
HOUSE;1250000;5;340.0;Brussels
HOUSE;1250000;6;650.0;Brussels
HOUSE;2200000;6;650.0;Brussels
HOUSE;2490000;4;359.0;Brussels
HOUSE;1250000;7;360.0;Brussels
APARTMENT;150000;1;62.0;Brussels
APARTMENT;185000;1;65.0;Brussels
APARTMENT;199000;2;85.0;Brussels
APARTMENT;199000;1;50.0;Brussels
APARTMENT;200000;2;80.0;Brussels
APARTMENT;210000;2;95.0;Brussels
APARTMENT;210000;2;83.0;Brussels
APARTMENT;228000;2;;Brussels
APARTMENT;229000;2;90.0;Brussels
APARTMENT;249000;2;85.0;Brussels
APARTMENT;250000;2;121.0;Brussels
APARTMENT;289000;2;70.0;Brussels
APARTMENT;295000;2;80.0;Brussels
APARTMENT;299000;2;91.0;Brussels
APARTMENT;330000;2;85.0;Brussels
APARTMENT;330000;2;116.0;Brussels
APARTMENT;375000;2;95.0;Brussels
APARTMENT;385000;2;120.0;Brussels
APARTMENT;399000;2;85.0;Brussels
APARTMENT;545000;4;181.0;Brussels
APARTMENT;545000;4;181.0;Brussels
APARTMENT;549000;3;140.0;Brussels
APARTMENT;595000;2;140.0;Brussels
APARTMENT;615000;3;150.0;Brussels
APARTMENT;655000;2;189.0;Brussels
APARTMENT;690000;3;180.0;Brussels
APARTMENT;780000;2;150.0;Brussels
APARTMENT;795000;3;200.0;Brussels
APARTMENT;880855;3;260.0;Brussels
APARTMENT;880855;2;310.0;Brussels
APARTMENT;995000;3;190.0;Brussels
APARTMENT;1150000;4;254.0;Brussels
APARTMENT;1299000;4;248.0;Brussels
APARTMENT;1450000;3;300.0;Brussels
APARTMENT;1550000;3;218.0;Brussels
APARTMENT;1675000;5;545.0;Brussels
APARTMENT;1950000;4;294.0;Brussels
APARTMENT;239000;2;80.0;Brussels
HOUSE;1290000;4;202.0;Brussels
APARTMENT;315000;3;180.0;Brussels
APARTMENT;199000;1;;Brussels
APARTMENT;785000;3;338.0;Brussels
APARTMENT;785000;3;338.0;Brussels
HOUSE;1390000;3;234.0;Brussels
APARTMENT;305000;2;97.0;Brussels
APARTMENT;447279;3;109.0;Brussels
APARTMENT;3297000;3;305.0;Brussels
APARTMENT;3297000;3;305.0;Brussels
APARTMENT;250000;3;100.0;Brussels
APARTMENT;295000;2;95.0;Brussels
HOUSE;1470000;5;300.0;Brussels
HOUSE;279000;3;;Brussels
HOUSE;390000;2;;Brussels
HOUSE;420000;3;100.0;Brussels
HOUSE;495000;3;180.0;Brussels
HOUSE;510000;3;165.0;Brussels
HOUSE;560000;0;350.0;Brussels
HOUSE;625000;4;;Brussels
HOUSE;650000;6;390.0;Brussels
HOUSE;695000;0;260.0;Brussels
HOUSE;735000;3;180.0;Brussels
HOUSE;749000;3;234.0;Brussels
HOUSE;790000;0;879.0;Brussels
HOUSE;825000;4;242.0;Brussels
HOUSE;1150000;4;250.0;Brussels
HOUSE;1650000;5;635.0;Brussels
HOUSE;1950000;5;447.0;Brussels
HOUSE;3130000;6;443.0;Brussels
HOUSE;595000;5;452.0;Brussels
APARTMENT;199900;2;77.0;Brussels
APARTMENT;128000;1;52.0;Brussels
APARTMENT;135000;1;61.0;Brussels
APARTMENT;180000;1;51.0;Brussels
APARTMENT;185000;1;;Brussels
APARTMENT;189000;2;81.0;Brussels
APARTMENT;209000;2;75.0;Brussels
APARTMENT;215000;2;95.0;Brussels
APARTMENT;245000;2;85.0;Brussels
APARTMENT;255000;1;47.0;Brussels
APARTMENT;259000;2;77.0;Brussels
APARTMENT;275000;2;105.0;Brussels
APARTMENT;375000;2;114.0;Brussels
APARTMENT;375000;2;105.0;Brussels
APARTMENT;375000;1;102.0;Brussels
APARTMENT;383000;2;;Brussels
APARTMENT;400000;2;86.0;Brussels
APARTMENT;510000;4;161.0;Brussels
APARTMENT;535000;4;160.0;Brussels
APARTMENT;545000;2;127.0;Brussels
APARTMENT;800000;3;185.0;Brussels
APARTMENT;975000;3;315.0;Brussels
APARTMENT;1280000;2;300.0;Brussels
APARTMENT;1450000;3;229.0;Brussels
APARTMENT;1800000;2;395.0;Brussels
APARTMENT;2350000;3;385.0;Brussels
APARTMENT;395000;3;110.0;Brussels
APARTMENT;372921;2;94.0;Brussels
APARTMENT;383000;2;94.0;Brussels
APARTMENT;414000;2;92.0;Brussels
APARTMENT;517500;2;;Brussels
APARTMENT;816000;2;134.0;Brussels
HOUSE;895000;4;220.0;Brussels
APARTMENT;260000;1;55.0;Brussels
HOUSE;390000;0;135.0;Brussels
HOUSE;399000;3;165.0;Brussels
HOUSE;485000;0;220.0;Brussels
HOUSE;495000;9;260.0;Brussels
HOUSE;495000;9;260.0;Brussels
HOUSE;500000;3;;Brussels
HOUSE;530000;4;;Brussels
HOUSE;599000;3;260.0;Brussels
HOUSE;640000;4;200.0;Brussels
HOUSE;1450000;5;550.0;Brussels
HOUSE;1450000;5;550.0;Brussels
HOUSE;1990000;4;380.0;Brussels
HOUSE;2495000;5;434.0;Brussels
HOUSE;2800000;11;600.0;Brussels
APARTMENT;635000;3;145.0;Brussels
APARTMENT;305000;1;65.0;Brussels
APARTMENT;249000;2;89.0;Brussels
APARTMENT;685000;3;170.0;Brussels
HOUSE;695000;4;225.0;Brussels
APARTMENT;133000;0;35.0;Brussels
APARTMENT;165000;1;70.0;Brussels
APARTMENT;169000;1;72.0;Brussels
APARTMENT;179000;1;68.0;Brussels
APARTMENT;200000;1;60.0;Brussels
APARTMENT;212000;1;;Brussels
APARTMENT;229000;2;91.0;Brussels
APARTMENT;275000;2;101.0;Brussels
APARTMENT;285000;2;80.0;Brussels
APARTMENT;370000;2;100.0;Brussels
APARTMENT;375000;2;110.0;Brussels
APARTMENT;415000;2;102.0;Brussels
APARTMENT;470000;3;159.0;Brussels
APARTMENT;540000;3;137.0;Brussels
APARTMENT;645000;3;;Brussels
APARTMENT;695000;3;139.0;Brussels
APARTMENT;750000;2;153.0;Brussels
APARTMENT;780000;3;211.0;Brussels
APARTMENT;890000;3;218.0;Brussels
APARTMENT;1790000;4;300.0;Brussels
APARTMENT;1980000;3;380.0;Brussels
APARTMENT;2450000;2;323.0;Brussels
APARTMENT;3485000;4;539.0;Brussels
APARTMENT;230000;1;65.0;Brussels
HOUSE;3300000;3;694.0;Brussels
APARTMENT;415000;2;125.0;Brussels
APARTMENT;790000;4;190.0;Brussels
HOUSE;1275000;3;200.0;Brussels
APARTMENT;260000;2;120.0;Brussels
APARTMENT;260000;2;120.0;Brussels
APARTMENT;320000;0;44.0;Brussels
APARTMENT;349000;3;116.0;Brussels
APARTMENT;955000;3;167.0;Brussels
APARTMENT;1150000;3;163.0;Brussels
APARTMENT;1230000;3;163.0;Brussels
